"","RT","RT_bl","RT_tot","acc_bl","acc_tot","background","bidi","blink_onset","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_end_loop","count_end_seq","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_inline_script","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","eye_threshold_length","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_end_loop","time_end_seq","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_inline_script","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","tracker_dev","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter"
"92",1617.12499999977,52280.7751999969,139380.623699992,31,74,"#000000","no",909204.118199999,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,91,91,NA,NA,NA,NA,0,1,1,NA,91,1,91,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","5","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",35,1,35,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",11,92,36,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",2,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,908225.563999999,911778.7088,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,908225.578,789537.5376,908225.5133,"New experiment",19,"[0, 86.39454017625661, 98.10613731917434, 109.54541890792002, 117.64057368798174, 124.74535775822345, 136.76449856906564, 151.52824909381977, 165.72464171799962, 176.694895646312, 197.05655449993756, 211.38894348391602, 230.1443128905439, 251.32737456174996, 263.7289805660934, 285.08980644572057, 306.82433606727744, 325.16638295870393, 348.0862347553736, 367.00759712525917, 383.5942422890175, 406.90708770241656, 410.50606729872175, 427.6221859064317, 449.6889076457954, 465.50832430795475, 473.4736507830616, 503.5724103549595, 510.946509711275, 527.7642741368309, 556.6521200304336, 566.4276174719604, 570.3174650640049, 606.7263180863299, 616.7619708656297, 618.4399728348742, 622.0626430767413, 655.5584983551257, 656.5176259299828, 664.092022193032, 681.3490528691617, 689.719530205344, 722.4725152035958, 712.7661879923303, 716.9010817985876, 720.7397234304951, 765.7776982261801, 788.1347172643607, 808.6394603535131]","dist_present",56,36,"yes","no",1680,-1.67762587675368,24.2319563502004,"more away","False","R","NR","hp",NA,NA,NA,NA,0,-3,"first",2,"R","ex"
"93",2000.62609999988,54281.4012999968,141381.249799992,31,74,"#000000","no",912574.1941,2,"bias","psycho","psycho","psycho",0,"uniform",0,0,1,1,NA,1,0,NA,0,0,1,0,92,92,NA,NA,NA,NA,0,1,1,NA,92,1,92,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",36,1,36,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",12,93,37,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",2,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,911809.857499999,915928.462899999,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,911809.8714,789537.5376,911809.8088,"New experiment",19,"[0]","dist_absent",56,39,"yes","yes",1680,-14.5501883767537,10.0980188502003,"more away","False","R","NR","hp",NA,"Left",NA,"Left",0,NA,"first",2,"R","ex"
"94",1088.84399999992,55370.2452999967,142470.093799992,32,75,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,93,93,NA,NA,NA,NA,0,1,1,NA,93,1,93,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",37,1,37,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,94,38,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",6,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,915959.1745,919026.6033,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,915959.1884,789537.5376,915959.121299999,"New experiment",19,"[0, 91.53709966584327, 112.39520316426425, 141.5153829908518, 166.51778933507453, 199.3229580699882, 234.7384127687659, 270.83412120428324, 306.91455894783036, 340.77572903597485, 387.563674027613, 432.3068933061327, 470.5414161542074, 514.4121898719618, 548.3182794140198, 595.8838651794922, 629.4610484522103, 669.0568533741194, 716.1796813008621, 766.864616232167, 815.2502410411045, 821.2773860347139, 876.4884755675542, 955.7145232756485, 983.2773660587932, 989.469291329392, 1043.060346697653, 1077.6347953129084, 1143.678391104892, 1148.1883706994151]","dist_absent",56,79,"yes","no",1680,-12.6664383767536,9.70126885020037,"more away","False","NR","R","hp",NA,"Right",NA,"Right",4,NA,"first",2,"R","in"
"95",1330.37020000024,56700.6154999969,143800.463999992,33,76,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,94,94,NA,NA,NA,NA,0,1,1,NA,94,1,94,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","3","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",38,1,38,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,95,39,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",5,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,919057.513199999,922466.6461,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,919057.527299999,789537.5376,919057.461599999,"New experiment",19,"[0]","dist_present",56,64,"yes","yes",1680,-14.6473133767535,-5.7850436497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,-3,-1,"first",6,"NR","in"
"96",1480.20230000012,58180.8177999971,145280.666299992,33,76,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",0,0,1,1,NA,1,0,NA,0,0,1,0,95,95,NA,NA,NA,NA,0,1,1,NA,95,1,95,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","5","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",39,1,39,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,96,40,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",2,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,922497.8388,925986.747,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,922497.853,789537.5376,922497.7883,"New experiment",19,"[0]","dist_present",56,36,"yes","yes",1680,9.72549912324649,11.0772688502003,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,-3,"first",5,"NR","ex"
"97",1131.67999999959,59312.4977999966,146412.346299992,34,77,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,96,96,NA,NA,NA,NA,0,1,1,NA,96,1,96,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","1","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",40,1,40,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,97,41,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",4,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,926017.833299999,929122.6707,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,926017.8473,789537.5376,926017.7844,"New experiment",19,"[0]","dist_present",56,52,"yes","yes",1680,5.16512412324642,-9.68616864979972,"more away","False","NR","NR","hp","Left",NA,NA,NA,-2,1,"first",2,"NR","in"
"98",1409.20479999925,60721.7025999959,147821.551099991,35,78,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,97,97,NA,NA,NA,NA,0,1,1,NA,97,1,97,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","4","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",41,1,41,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,98,42,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",0,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,929153.8294,932482.6971,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,929153.8437,789537.5376,929153.7815,"New experiment",19,"[0]","dist_present",56,15,"yes","yes",1680,6.14974912324636,-0.0967311497996707,"more away","False","NR","NR","lp",NA,NA,NA,NA,2,-2,"first",4,"NR","in"
"99",1203.36870000034,61925.0712999962,149024.919799991,36,79,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,98,98,NA,NA,NA,NA,0,1,1,NA,98,1,98,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",42,1,42,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,99,43,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'hori', 'vert']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",7,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,932513.6069,935586.7252,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,932513.6207,789537.5376,932513.5568,"New experiment",19,"[0]","dist_present",56,86,"yes","yes",1680,-1.36606337675367,-11.6147936497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,3,-3,"first",0,"NR","in"
"100",1202.39320000017,63127.4644999964,150227.312999992,37,80,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,99,99,NA,NA,NA,NA,0,1,1,NA,99,1,99,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",43,1,43,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,100,44,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",3,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,935617.6473,938594.6519,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,935617.6612,789537.5376,935617.598299999,"New experiment",19,"[0]","dist_absent",56,49,"yes","yes",1680,-8.9594383767536,1.88645635020032,"more away","False","NR","NR","lp",NA,"Left",NA,NA,-1,NA,"first",7,"NR","in"
"101",1661.66590000014,64789.1303999965,151888.978899992,38,81,"#000000","no",916880.333,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,100,100,NA,NA,NA,NA,0,1,1,NA,100,1,100,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","3","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",44,1,44,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",13,101,45,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",6,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,938625.8317,942146.7353,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,938625.845699999,789537.5376,938625.7822,"New experiment",19,"[0]","dist_present",56,74,"yes","yes",1680,7.38506162324635,-14.8227311497997,"more toward","False","NR","NR","lp",NA,NA,NA,NA,4,-1,"first",3,"NR","in"
"102",1569.31970000011,66358.4500999966,153458.298599992,39,82,"#000000","no",943043.3306,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,101,101,NA,NA,NA,NA,0,1,1,NA,101,1,101,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","6","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",45,1,45,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",14,102,46,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",7,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,942177.7314,945442.691499999,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,942177.7457,789537.5376,942177.6814,"New experiment",19,"[0, 81.66088414902205, 90.28513088210696, 103.23261593685038, 123.89673355637042, 140.0012951949038, 152.27688596763463, 178.73971616642467, 197.48968054280616, 227.69922593780612, 247.13015495639192, 273.9711009491231, 300.4247669560329, 329.0579690563835, 356.05019580957327, 387.52063795218356, 422.21534575199627, 433.5391866851281, 467.47374058050036, 492.7591820990959, 534.2422215133869, 559.2543988532589, 598.2816529077736, 645.3264099666085, 659.0766845690866, 700.6171195249135, 741.1144933186989, 760.5327276988976, 802.6975737367176, 803.9605089803852, 852.5252025255115, 943.7579784301632, 947.3774163158595, 989.1812793309965, 1007.0856253344964, 1064.2984472043931]","dist_present",56,87,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp",NA,NA,NA,NA,3,4,"first",6,"NR","in"
"103",1419.71170000033,67778.161799997,154878.010299992,40,83,"#000000","no",943043.3306,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,102,102,NA,NA,NA,NA,0,1,1,NA,102,1,102,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","1","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",46,1,46,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",14,103,47,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",2,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,945473.8233,948770.6423,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,945473.8372,789537.5376,945473.775599999,"New experiment",19,"[0]","dist_present",56,32,"yes","yes",1680,6.98456162324635,-14.8941686497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,0,1,"first",7,"NR","ex"
"104",2000.6999999996,69778.8617999966,156878.710299992,40,83,"#000000","no",943043.3306,2,"bias","psycho","psycho","psycho",0,"uniform",0,0,1,1,NA,1,0,NA,0,0,1,0,103,103,NA,NA,NA,NA,0,1,1,NA,103,1,103,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","6","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",47,1,47,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",14,104,48,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",4,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,948801.8431,952704.2977,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,948801.8574,789537.5376,948801.7927,"New experiment",19,"[0]","dist_present",56,57,"yes","yes",1680,3.67212412324626,2.57964385020031,"more away","False","NR","NR","hp","Right",NA,"Right",NA,-2,4,"first",2,"NR","in"
"105",978.861000000616,70757.7227999972,157857.571299992,41,84,"#000000","no",953744.0362,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,104,104,NA,NA,NA,NA,0,1,1,NA,104,1,104,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",48,1,48,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",15,105,49,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'vert', 'hori']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",2,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,952735.090499999,955506.673899999,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,952735.104599999,789537.5376,952735.0405,"New experiment",19,"[0, 80.66037945587405, 98.22554927448374, 109.6333065241337, 126.3601041001606, 141.7723975429587, 165.35567725360988, 188.09363440248467, 209.98181913021654, 234.1403698228105, 258.9004935521059, 281.85090557966015, 309.1858559515748, 333.9040911839449, 367.85431107274695, 389.6332703376395, 414.3994269996719, 449.76399352665845, 469.2854980439063, 498.3765494179741, 531.6262118913279, 571.8020863268471, 600.9373238937118, 646.9612741946926, 672.8271983478911, 692.6732864526658, 741.7943137396556, 766.8121923775786, 795.687664177698, 854.585087707098, 938.8438141489378, 942.9124072800913, 965.4447474548639, 991.0714677272618, 1017.8656591122426]","dist_absent",56,39,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp",NA,"Left",NA,"Left",0,NA,"first",4,"NR","ex"
"106",1259.37329999951,72017.0960999967,159116.944599992,42,85,"#000000","no",953744.0362,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,105,105,NA,NA,NA,NA,0,1,1,NA,105,1,105,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",49,1,49,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",15,106,50,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",2,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,955537.7153,958674.692,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,955537.7296,789537.5376,955537.6643,"New experiment",19,"[0]","dist_absent",56,39,"yes","yes",1680,3.10324912324643,17.8502063502003,"more away","False","R","R","hp",NA,"Left",NA,"Left",0,NA,"first",2,"NR","in"
"107",1234.04060000018,73251.1366999969,160350.985199992,43,86,"#000000","no",953744.0362,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,106,106,NA,NA,NA,NA,0,1,1,NA,106,1,106,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",50,1,50,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",15,107,51,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",1,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,958705.744299999,961730.6645,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,958705.7592,789537.5376,958705.6886,"New experiment",19,"[0]","dist_present",56,25,"yes","yes",1680,6.26024912324625,1.38758135020035,"more away","False","NR","NR","hp",NA,"Left",NA,NA,1,-2,"first",2,"R","in"
"108",1281.19030000025,74532.3269999971,161632.175499992,44,87,"#000000","no",953744.0362,2,"bias","psycho","psycho","psycho",0,"uniform",1,0,1,1,NA,1,0,NA,0,0,1,0,107,107,NA,NA,NA,NA,0,1,1,NA,107,1,107,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",51,1,51,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",15,108,52,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","yes",2,"diamond",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,961761.9611,964914.6833,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,961761.9748,789537.5376,961761.9123,"New experiment",19,"[0]","dist_present",56,35,"yes","yes",1680,11.4639991232464,3.50064385020037,"more toward","False","NR","R","lp",NA,"Left",NA,"Left",0,-2,"first",1,"NR","in"
"109",2000.25939999975,76532.5863999969,163632.434899992,44,87,"#000000","no",953744.0362,2,"bias","psycho","psycho","psycho",0,"uniform",0,0,1,1,NA,1,0,NA,0,0,1,0,108,108,NA,NA,NA,NA,0,1,1,NA,108,1,108,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","6","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",52,1,52,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",15,109,53,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",1,"circle",472241.2698,741111.5865,741111.6352,NA,756374.5537,NA,NA,160676.359999999,1860.95389999991,677355.2293,160676.3814,964947.3741,969017.7726,NA,NA,NA,NA,1861.03319999984,789166.1211,676848.5178,NA,964947.3883,789537.5376,964947.324799999,"New experiment",19,"[0]","dist_present",56,27,"yes","yes",1680,6.47268662324634,7.75695635020028,"more away","False","NR","NR","hp",NA,NA,NA,NA,1,4,"first",2,"NR","in"
